,psi_ref_hpa,psi_gypsum_hpa,psi_vg_hpa,theta_pct,temp_c,precip_mm,rad_wm2,temp_aire_c
2016-03-01 00:00:00,,,,,,0.0,0,-1.5
2016-03-01 00:30:00,,,,,,0.0,0,-1.8
2016-03-01 01:00:00,,,,,,0.0,0,-2.0
2016-03-01 01:30:00,,,,,,0.0,0,-2.5
2016-03-01 02:00:00,,,,,,0.0,0,-2.9
2016-03-01 02:30:00,,,,,,0.0,0,-3.2
2016-03-01 03:00:00,,,,,,0.0,0,-3.5
2016-03-01 03:30:00,,,,,,0.0,0,-3.5
2016-03-01 04:00:00,,,,,,0.0,0,-3.8
2016-03-01 04:30:00,,,,,,0.0,0,-4.2
2016-03-01 05:00:00,,,,,,0.0,0,-4.7
2016-03-01 05:30:00,,,,,,0.0,0,-4.3
2016-03-01 06:00:00,,,,,,0.0,0,-4.5
2016-03-01 06:30:00,,,,,,0.0,0,-4.7
2016-03-01 07:00:00,,,,,,0.0,0,-4.4
2016-03-01 07:30:00,,,,,,0.0,0,-4.0
2016-03-01 08:00:00,,,,,,0.0,14,-3.2
2016-03-01 08:30:00,,,,,,0.0,34,-2.9
2016-03-01 09:00:00,,,,,,0.0,51,-2.6
2016-03-01 09:30:00,,,,,,0.0,73,-2.2
2016-03-01 10:00:00,,,,,,0.0,131,-1.8
2016-03-01 10:30:00,,,,,,0.0,131,-1.5
2016-03-01 11:00:00,,,,,,0.0,139,-1.3
2016-03-01 11:30:00,,,,,,0.0,170,-1.1
2016-03-01 12:00:00,,,,,,0.0,228,-0.8
2016-03-01 12:30:00,,,,,,0.0,268,-0.5
2016-03-01 13:00:00,,,,,,0.0,274,-0.3
2016-03-01 13:30:00,,,,,,0.0,366,0.4
2016-03-01 14:00:00,,,,,,0.0,306,1.0
2016-03-01 14:30:00,,,,,,0.0,290,1.4
2016-03-01 15:00:00,,,,,,0.0,237,1.5
2016-03-01 15:30:00,,,,,,0.0,188,1.7
2016-03-01 16:00:00,,,,,,0.0,153,1.7
2016-03-01 16:30:00,,,,,,0.0,102,2.0
2016-03-01 17:00:00,,,,,,0.0,54,1.9
2016-03-01 17:30:00,,,,,,0.0,24,1.7
2016-03-01 18:00:00,,,,,,0.0,0,1.7
2016-03-01 18:30:00,,,,,,0.0,0,1.8
2016-03-01 19:00:00,,,,,,0.0,0,1.8
2016-03-01 19:30:00,,,,,,0.0,0,2.4
2016-03-01 20:00:00,,,,,,0.0,0,2.8
2016-03-01 20:30:00,,,,,,0.0,0,2.8
2016-03-01 21:00:00,,,,,,0.2,0,2.2
2016-03-01 21:30:00,,,,,,0.2,0,2.0
2016-03-01 22:00:00,,,,,,0.4,0,1.9
2016-03-01 22:30:00,,,,,,0.4,0,2.1
2016-03-01 23:00:00,,,,,,0.0,0,2.4
2016-03-01 23:30:00,,,,,,0.2,0,2.5
2016-03-02 00:00:00,,,,,,0.0,0,2.6
2016-03-02 00:30:00,,,,,,0.0,0,2.7
2016-03-02 01:00:00,,,,,,0.0,0,2.7
2016-03-02 01:30:00,,,,,,0.0,0,2.8
2016-03-02 02:00:00,,,,,,0.0,0,3.0
2016-03-02 02:30:00,,,,,,0.0,0,3.1
2016-03-02 03:00:00,,,,,,0.0,0,3.2
2016-03-02 03:30:00,,,,,,0.0,0,3.4
2016-03-02 04:00:00,,,,,,0.0,0,3.5
2016-03-02 04:30:00,,,,,,0.0,0,3.7
2016-03-02 05:00:00,,,,,,0.0,0,4.0
2016-03-02 05:30:00,,,,,,0.0,0,4.1
2016-03-02 06:00:00,,,,,,0.0,0,4.1
2016-03-02 06:30:00,,,,,,0.0,0,4.3
2016-03-02 07:00:00,,,,,,0.0,0,4.5
2016-03-02 07:30:00,,,,,,0.0,0,4.7
2016-03-02 08:00:00,,,,,,0.0,32,4.9
2016-03-02 08:30:00,,,,,,0.0,56,5.2
2016-03-02 09:00:00,,,,,,0.0,79,5.5
2016-03-02 09:30:00,,,,,,0.0,44,5.7
2016-03-02 10:00:00,,,,,,0.0,93,6.2
2016-03-02 10:30:00,,,,,,0.0,48,6.1
2016-03-02 11:00:00,,,,,,0.0,62,6.1
2016-03-02 11:30:00,,,,,,0.0,106,6.7
2016-03-02 12:00:00,,,,,,0.0,176,7.4
2016-03-02 12:30:00,,,,,,0.0,313,8.2
2016-03-02 13:00:00,,,,,,0.0,203,8.7
2016-03-02 13:30:00,,,,,,0.0,174,7.8
2016-03-02 14:00:00,,,,,,0.2,65,3.7
2016-03-02 14:30:00,,,,,,0.4,121,4.3
2016-03-02 15:00:00,,,,,,0.2,187,4.8
2016-03-02 15:30:00,,,,,,0.4,105,5.3
2016-03-02 16:00:00,,,,,,0.0,103,5.2
2016-03-02 16:30:00,,,,,,0.0,94,5.3
2016-03-02 17:00:00,,,,,,0.0,88,5.6
2016-03-02 17:30:00,,,,,,0.0,36,5.2
2016-03-02 18:00:00,,,,,,0.0,8,4.7
2016-03-02 18:30:00,,,,,,0.0,0,4.2
2016-03-02 19:00:00,,,,,,0.0,0,3.6
2016-03-02 19:30:00,,,,,,0.0,0,3.2
2016-03-02 20:00:00,,,,,,0.0,0,3.0
2016-03-02 20:30:00,,,,,,0.0,0,2.7
2016-03-02 21:00:00,,,,,,0.0,0,3.0
2016-03-02 21:30:00,,,,,,0.0,0,3.5
2016-03-02 22:00:00,,,,,,0.0,0,3.0
2016-03-02 22:30:00,,,,,,0.0,0,2.6
2016-03-02 23:00:00,,,,,,0.0,0,3.0
2016-03-02 23:30:00,,,,,,0.0,0,2.4
2016-03-03 00:00:00,,,,,,0.0,0,1.5
2016-03-03 00:30:00,,,,,,0.0,0,2.8
2016-03-03 01:00:00,,,,,,0.0,0,3.8
2016-03-03 01:30:00,,,,,,0.0,0,2.9
2016-03-03 02:00:00,,,,,,0.0,0,3.9
2016-03-03 02:30:00,,,,,,0.0,0,3.2
2016-03-03 03:00:00,,,,,,0.0,0,1.6
2016-03-03 03:30:00,,,,,,0.0,0,1.9
2016-03-03 04:00:00,,,,,,0.0,0,3.2
2016-03-03 04:30:00,,,,,,0.0,0,3.6
2016-03-03 05:00:00,,,,,,0.0,0,3.6
2016-03-03 05:30:00,,,,,,0.0,0,3.8
2016-03-03 06:00:00,,,,,,0.0,0,3.8
2016-03-03 06:30:00,,,,,,0.0,0,3.8
2016-03-03 07:00:00,,,,,,0.0,0,3.7
2016-03-03 07:30:00,,,,,,0.0,0,3.8
2016-03-03 08:00:00,,,,,,0.0,31,3.7
2016-03-03 08:30:00,,,,,,0.0,61,3.6
2016-03-03 09:00:00,,,,,,0.0,109,3.9
2016-03-03 09:30:00,,,,,,0.0,162,4.2
2016-03-03 10:00:00,,,,,,0.0,195,4.6
2016-03-03 10:30:00,,,,,,0.0,213,4.7
2016-03-03 11:00:00,,,,,,0.0,330,5.1
2016-03-03 11:30:00,,,,,,0.0,307,5.3
2016-03-03 12:00:00,,,,,,0.0,202,5.5
2016-03-03 12:30:00,,,,,,0.0,363,5.8
2016-03-03 13:00:00,,,,,,0.0,526,6.7
2016-03-03 13:30:00,,,,,,0.0,494,6.8
2016-03-03 14:00:00,,,,,,0.0,229,6.8
2016-03-03 14:30:00,,,,,,0.0,149,6.7
2016-03-03 15:00:00,,,,,,0.0,167,6.7
2016-03-03 15:30:00,,,,,,0.0,220,6.9
2016-03-03 16:00:00,,,,,,0.0,146,7.1
2016-03-03 16:30:00,,,,,,0.0,82,6.8
2016-03-03 17:00:00,,,,,,0.0,56,6.7
2016-03-03 17:30:00,,,,,,0.0,36,6.4
2016-03-03 18:00:00,,,,,,0.0,16,6.1
2016-03-03 18:30:00,,,,,,0.0,0,5.8
2016-03-03 19:00:00,,,,,,0.0,0,5.6
2016-03-03 19:30:00,,,,,,0.0,0,5.5
2016-03-03 20:00:00,,,,,,0.0,0,4.6
2016-03-03 20:30:00,,,,,,0.0,0,4.3
2016-03-03 21:00:00,,,,,,0.0,0,3.9
2016-03-03 21:30:00,,,,,,0.0,0,3.2
2016-03-03 22:00:00,,,,,,0.0,0,2.6
2016-03-03 22:30:00,,,,,,0.0,0,2.4
2016-03-03 23:00:00,,,,,,0.0,0,2.3
2016-03-03 23:30:00,,,,,,0.0,0,2.1
2016-03-04 00:00:00,,,,,,0.0,0,1.7
2016-03-04 00:30:00,,,,,,0.0,0,0.7
2016-03-04 01:00:00,,,,,,0.0,0,1.0
2016-03-04 01:30:00,,,,,,0.0,0,0.9
2016-03-04 02:00:00,,,,,,0.0,0,1.0
2016-03-04 02:30:00,,,,,,0.0,0,0.8
2016-03-04 03:00:00,,,,,,0.0,0,-0.4
2016-03-04 03:30:00,,,,,,0.0,0,-0.9
2016-03-04 04:00:00,,,,,,0.0,0,-1.2
2016-03-04 04:30:00,,,,,,0.0,0,-1.4
2016-03-04 05:00:00,,,,,,0.0,0,-1.0
2016-03-04 05:30:00,,,,,,0.0,0,-1.1
2016-03-04 06:00:00,,,,,,0.0,0,-0.8
2016-03-04 06:30:00,,,,,,0.0,0,-0.4
2016-03-04 07:00:00,,,,,,0.0,0,-0.1
2016-03-04 07:30:00,,,,,,0.0,12,0.0
2016-03-04 08:00:00,,,,,,0.0,34,0.2
2016-03-04 08:30:00,,,,,,0.0,101,0.9
2016-03-04 09:00:00,,,,,,0.0,155,1.9
2016-03-04 09:30:00,,,,,,0.0,168,2.1
2016-03-04 10:00:00,,,,,,0.0,215,2.8
2016-03-04 10:30:00,,,,,,0.0,334,3.5
2016-03-04 11:00:00,,,,,,0.0,378,4.1
2016-03-04 11:30:00,,,,,,0.0,379,5.1
2016-03-04 12:00:00,,,,,,0.0,334,5.6
2016-03-04 12:30:00,,,,,,0.0,313,6.1
2016-03-04 13:00:00,,,,,,0.0,345,6.2
2016-03-04 13:30:00,,,,,,0.0,279,6.1
2016-03-04 14:00:00,,,,,,0.0,305,6.8
2016-03-04 14:30:00,,,,,,0.0,245,6.9
2016-03-04 15:00:00,,,,,,0.0,245,7.1
2016-03-04 15:30:00,,,,,,0.0,172,7.1
2016-03-04 16:00:00,,,,,,0.0,135,7.0
2016-03-04 16:30:00,,,,,,0.0,90,6.9
2016-03-04 17:00:00,,,,,,0.0,56,6.9
2016-03-04 17:30:00,,,,,,0.0,20,6.7
2016-03-04 18:00:00,,,,,,0.0,0,6.5
2016-03-04 18:30:00,,,,,,0.0,0,6.4
2016-03-04 19:00:00,,,,,,0.0,0,6.1
2016-03-04 19:30:00,,,,,,0.0,0,5.7
2016-03-04 20:00:00,,,,,,0.0,0,5.7
2016-03-04 20:30:00,,,,,,0.0,0,5.6
2016-03-04 21:00:00,,,,,,0.0,0,5.5
2016-03-04 21:30:00,,,,,,0.0,0,5.4
2016-03-04 22:00:00,,,,,,0.0,0,5.3
2016-03-04 22:30:00,,,,,,0.0,0,5.3
2016-03-04 23:00:00,,,,,,0.0,0,5.3
2016-03-04 23:30:00,,,,,,0.0,0,5.2
2016-03-05 00:00:00,,,,,,0.0,0,5.1
2016-03-05 00:30:00,,,,,,0.0,0,4.9
2016-03-05 01:00:00,,,,,,0.0,0,5.0
2016-03-05 01:30:00,,,,,,0.0,0,5.1
2016-03-05 02:00:00,,,,,,0.0,0,5.1
2016-03-05 02:30:00,,,,,,0.0,0,4.5
2016-03-05 03:00:00,,,,,,0.0,0,3.9
2016-03-05 03:30:00,,,,,,0.0,0,4.0
2016-03-05 04:00:00,,,,,,0.0,0,3.9
2016-03-05 04:30:00,,,,,,0.0,0,3.6
2016-03-05 05:00:00,,,,,,0.0,0,3.9
2016-03-05 05:30:00,,,,,,0.0,0,3.6
2016-03-05 06:00:00,,,,,,0.0,0,3.5
2016-03-05 06:30:00,,,,,,0.0,0,3.7
2016-03-05 07:00:00,,,,,,0.0,0,3.7
2016-03-05 07:30:00,,,,,,0.0,0,3.8
2016-03-05 08:00:00,,,,,,0.0,23,3.7
2016-03-05 08:30:00,,,,,,0.0,53,3.9
2016-03-05 09:00:00,,,,,,0.0,65,4.3
2016-03-05 09:30:00,,,,,,0.0,37,4.5
2016-03-05 10:00:00,,,,,,0.0,51,4.8
2016-03-05 10:30:00,,,,,,0.0,79,5.0
2016-03-05 11:00:00,,,,,,0.0,79,5.1
2016-03-05 11:30:00,,,,,,0.0,95,5.5
2016-03-05 12:00:00,,,,,,0.0,128,6.1
2016-03-05 12:30:00,,,,,,0.0,70,6.3
2016-03-05 13:00:00,,,,,,0.0,81,6.5
2016-03-05 13:30:00,,,,,,0.0,95,6.9
2016-03-05 14:00:00,,,,,,0.0,101,6.6
2016-03-05 14:30:00,,,,,,0.0,87,6.5
2016-03-05 15:00:00,,,,,,0.0,47,6.5
2016-03-05 15:30:00,,,,,,0.0,25,6.5
2016-03-05 16:00:00,,,,,,0.0,32,6.5
2016-03-05 16:30:00,,,,,,0.0,26,6.5
2016-03-05 17:00:00,,,,,,0.0,0,6.3
2016-03-05 17:30:00,,,,,,0.0,0,5.7
2016-03-05 18:00:00,,,,,,0.0,0,5.5
2016-03-05 18:30:00,,,,,,0.0,0,5.2
2016-03-05 19:00:00,,,,,,0.4,0,4.8
2016-03-05 19:30:00,,,,,,0.0,0,4.8
2016-03-05 20:00:00,,,,,,0.2,0,4.7
2016-03-05 20:30:00,,,,,,0.2,0,4.6
2016-03-05 21:00:00,,,,,,0.2,0,4.6
2016-03-05 21:30:00,,,,,,0.2,0,4.5
2016-03-05 22:00:00,,,,,,0.2,0,4.3
2016-03-05 22:30:00,,,,,,0.2,0,4.1
2016-03-05 23:00:00,,,,,,0.0,0,4.0
2016-03-05 23:30:00,,,,,,0.0,0,3.9
2016-03-06 00:00:00,,,,,,0.0,0,3.7
2016-03-06 00:30:00,,,,,,0.0,0,3.6
2016-03-06 01:00:00,,,,,,0.0,0,3.5
2016-03-06 01:30:00,,,,,,0.0,0,3.4
2016-03-06 02:00:00,,,,,,0.0,0,3.4
2016-03-06 02:30:00,,,,,,0.0,0,3.4
2016-03-06 03:00:00,,,,,,0.0,0,3.3
2016-03-06 03:30:00,,,,,,0.0,0,3.2
2016-03-06 04:00:00,,,,,,0.0,0,3.2
2016-03-06 04:30:00,,,,,,0.0,0,3.2
2016-03-06 05:00:00,,,,,,0.0,0,3.2
2016-03-06 05:30:00,,,,,,0.0,0,3.2
2016-03-06 06:00:00,,,,,,0.0,0,3.3
2016-03-06 06:30:00,,,,,,0.0,0,3.2
2016-03-06 07:00:00,,,,,,0.0,0,3.0
2016-03-06 07:30:00,,,,,,0.0,0,2.8
2016-03-06 08:00:00,,,,,,0.0,13,2.8
2016-03-06 08:30:00,,,,,,0.0,35,2.9
2016-03-06 09:00:00,,,,,,0.0,103,3.2
2016-03-06 09:30:00,,,,,,0.0,90,3.4
2016-03-06 10:00:00,,,,,,0.0,127,3.6
2016-03-06 10:30:00,,,,,,0.0,147,3.8
2016-03-06 11:00:00,,,,,,0.0,245,4.2
2016-03-06 11:30:00,,,,,,0.0,175,4.3
2016-03-06 12:00:00,,,,,,0.0,155,4.3
2016-03-06 12:30:00,,,,,,0.0,109,4.5
2016-03-06 13:00:00,,,,,,0.0,204,4.6
2016-03-06 13:30:00,,,,,,0.0,273,5.4
2016-03-06 14:00:00,,,,,,0.0,260,5.5
2016-03-06 14:30:00,,,,,,0.0,199,5.6
2016-03-06 15:00:00,,,,,,0.0,219,5.7
2016-03-06 15:30:00,,,,,,0.0,149,5.5
2016-03-06 16:00:00,,,,,,0.0,121,5.4
2016-03-06 16:30:00,,,,,,0.0,88,5.2
2016-03-06 17:00:00,,,,,,0.0,84,5.4
2016-03-06 17:30:00,,,,,,0.0,43,5.3
2016-03-06 18:00:00,,,,,,0.0,14,4.8
2016-03-06 18:30:00,,,,,,0.0,0,4.3
2016-03-06 19:00:00,,,,,,0.0,0,3.6
2016-03-06 19:30:00,,,,,,0.0,0,2.6
2016-03-06 20:00:00,,,,,,0.0,0,1.3
2016-03-06 20:30:00,,,,,,0.0,0,0.5
2016-03-06 21:00:00,,,,,,0.0,0,0.6
2016-03-06 21:30:00,,,,,,0.0,0,0.3
2016-03-06 22:00:00,,,,,,0.0,0,0.4
2016-03-06 22:30:00,,,,,,0.0,0,0.1
2016-03-06 23:00:00,,,,,,0.0,0,-0.3
2016-03-06 23:30:00,,,,,,0.0,0,0.7
2016-03-07 00:00:00,,,,,,0.0,0,-0.1
2016-03-07 00:30:00,,,,,,0.0,0,-0.7
2016-03-07 01:00:00,,,,,,0.0,0,-0.8
2016-03-07 01:30:00,,,,,,0.0,0,-0.7
2016-03-07 02:00:00,,,,,,0.0,0,-0.5
2016-03-07 02:30:00,,,,,,0.0,0,0.2
2016-03-07 03:00:00,,,,,,0.0,0,0.6
2016-03-07 03:30:00,,,,,,0.0,0,0.7
2016-03-07 04:00:00,,,,,,0.0,0,0.5
2016-03-07 04:30:00,,,,,,0.0,0,0.5
2016-03-07 05:00:00,,,,,,0.0,0,0.6
2016-03-07 05:30:00,,,,,,0.0,0,0.4
2016-03-07 06:00:00,,,,,,0.0,0,-0.1
2016-03-07 06:30:00,,,,,,0.0,0,0.0
2016-03-07 07:00:00,,,,,,0.0,0,0.2
2016-03-07 07:30:00,,,,,,0.0,12,0.5
2016-03-07 08:00:00,,,,,,0.0,29,0.9
2016-03-07 08:30:00,,,,,,0.0,48,1.3
2016-03-07 09:00:00,,,,,,0.0,88,1.6
2016-03-07 09:30:00,,,,,,0.0,146,2.1
2016-03-07 10:00:00,,,,,,0.0,170,2.8
2016-03-07 10:30:00,,,,,,0.0,292,3.4
2016-03-07 11:00:00,,,,,,0.0,425,4.1
2016-03-07 11:30:00,,,,,,0.0,190,4.1
2016-03-07 12:00:00,,,,,,0.0,382,4.6
2016-03-07 12:30:00,,,,,,0.0,533,5.3
2016-03-07 13:00:00,,,,,,0.0,495,5.8
2016-03-07 13:30:00,,,,,,0.0,434,5.8
2016-03-07 14:00:00,,,,,,0.0,180,5.4
2016-03-07 14:30:00,,,,,,0.0,167,5.5
2016-03-07 15:00:00,,,,,,0.0,126,5.5
2016-03-07 15:30:00,,,,,,0.0,126,5.4
2016-03-07 16:00:00,,,,,,0.0,116,5.1
2016-03-07 16:30:00,,,,,,0.0,97,4.5
2016-03-07 17:00:00,,,,,,0.0,99,4.6
2016-03-07 17:30:00,,,,,,0.0,21,4.1
2016-03-07 18:00:00,,,,,,0.0,10,3.2
2016-03-07 18:30:00,,,,,,0.0,0,2.9
2016-03-07 19:00:00,,,,,,0.0,0,2.1
2016-03-07 19:30:00,,,,,,0.0,0,2.0
2016-03-07 20:00:00,,,,,,0.0,0,2.2
2016-03-07 20:30:00,,,,,,0.0,0,0.8
2016-03-07 21:00:00,,,,,,0.0,0,-0.1
2016-03-07 21:30:00,,,,,,0.0,0,-0.3
2016-03-07 22:00:00,,,,,,0.0,0,-0.9
2016-03-07 22:30:00,,,,,,0.0,0,-1.1
2016-03-07 23:00:00,,,,,,0.0,0,-1.2
2016-03-07 23:30:00,,,,,,0.0,0,-1.0
2016-03-08 00:00:00,,,,,,0.0,0,-1.5
2016-03-08 00:30:00,,,,,,0.0,0,-1.7
2016-03-08 01:00:00,,,,,,0.0,0,-1.8
2016-03-08 01:30:00,,,,,,0.0,0,-1.9
2016-03-08 02:00:00,,,,,,0.0,0,-2.0
2016-03-08 02:30:00,,,,,,0.0,0,-1.8
2016-03-08 03:00:00,,,,,,0.0,0,-1.3
2016-03-08 03:30:00,,,,,,0.0,0,-1.3
2016-03-08 04:00:00,,,,,,0.0,0,-1.9
2016-03-08 04:30:00,,,,,,0.0,0,-2.0
2016-03-08 05:00:00,,,,,,0.0,0,-2.3
2016-03-08 05:30:00,,,,,,0.0,0,-1.9
2016-03-08 06:00:00,,,,,,0.0,0,-1.5
2016-03-08 06:30:00,,,,,,0.0,0,-1.8
2016-03-08 07:00:00,,,,,,0.0,0,-1.8
2016-03-08 07:30:00,,,,,,0.0,17,-1.5
2016-03-08 08:00:00,,,,,,0.0,49,-1.2
2016-03-08 08:30:00,,,,,,0.0,117,-0.8
2016-03-08 09:00:00,,,,,,0.0,157,0.1
2016-03-08 09:30:00,,,,,,0.0,238,1.1
2016-03-08 10:00:00,,,,,,0.2,305,2.2
2016-03-08 10:30:00,,,,,,0.0,366,3.2
2016-03-08 11:00:00,,,,,,0.0,411,4.2
2016-03-08 11:30:00,,,,,,0.0,469,4.9
2016-03-08 12:00:00,,,,,,0.0,408,5.6
2016-03-08 12:30:00,,,,,,0.0,407,6.1
2016-03-08 13:00:00,,,,,,0.0,342,5.9
2016-03-08 13:30:00,,,,,,0.0,507,6.4
2016-03-08 14:00:00,,,,,,0.0,412,6.5
2016-03-08 14:30:00,,,,,,0.0,359,6.4
2016-03-08 15:00:00,,,,,,0.0,210,6.1
2016-03-08 15:30:00,,,,,,0.0,171,6.0
2016-03-08 16:00:00,,,,,,0.0,152,6.0
2016-03-08 16:30:00,,,,,,0.0,104,5.9
2016-03-08 17:00:00,,,,,,0.0,43,5.5
2016-03-08 17:30:00,,,,,,0.0,38,5.4
2016-03-08 18:00:00,,,,,,0.0,15,5.1
2016-03-08 18:30:00,,,,,,0.0,0,3.5
2016-03-08 19:00:00,,,,,,0.0,0,2.4
2016-03-08 19:30:00,,,,,,0.0,0,1.5
2016-03-08 20:00:00,,,,,,0.0,0,2.1
2016-03-08 20:30:00,,,,,,0.0,0,3.1
2016-03-08 21:00:00,,,,,,0.0,0,1.8
2016-03-08 21:30:00,,,,,,0.0,0,1.3
2016-03-08 22:00:00,,,,,,0.0,0,1.3
2016-03-08 22:30:00,,,,,,0.0,0,1.4
2016-03-08 23:00:00,,,,,,0.0,0,1.4
2016-03-08 23:30:00,,,,,,0.0,0,1.8
2016-03-09 00:00:00,,,,,,0.0,0,1.5
2016-03-09 00:30:00,,,,,,0.0,0,1.2
2016-03-09 01:00:00,,,,,,0.0,0,0.3
2016-03-09 01:30:00,,,,,,0.0,0,0.2
2016-03-09 02:00:00,,,,,,0.0,0,0.0
2016-03-09 02:30:00,,,,,,0.0,0,-0.4
2016-03-09 03:00:00,,,,,,0.0,0,-0.6
2016-03-09 03:30:00,,,,,,0.0,0,-0.1
2016-03-09 04:00:00,,,,,,0.0,0,-0.4
2016-03-09 04:30:00,,,,,,0.0,0,-0.3
2016-03-09 05:00:00,,,,,,0.0,0,-0.3
2016-03-09 05:30:00,,,,,,0.0,0,-0.5
2016-03-09 06:00:00,,,,,,0.0,0,-0.6
2016-03-09 06:30:00,,,,,,0.0,0,-0.8
2016-03-09 07:00:00,,,,,,0.0,0,-0.7
2016-03-09 07:30:00,,,,,,0.0,28,-0.5
2016-03-09 08:00:00,,,,,,0.0,72,0.0
2016-03-09 08:30:00,,,,,,0.0,132,0.7
2016-03-09 09:00:00,,,,,,0.0,201,1.6
2016-03-09 09:30:00,,,,,,0.0,273,2.5
2016-03-09 10:00:00,,,,,,0.0,340,3.3
2016-03-09 10:30:00,,,,,,0.0,397,4.0
2016-03-09 11:00:00,,,,,,0.0,440,4.7
2016-03-09 11:30:00,,,,,,0.0,468,5.5
2016-03-09 12:00:00,,,,,,0.0,489,5.8
2016-03-09 12:30:00,,,,,,0.0,501,6.6
2016-03-09 13:00:00,,,,,,0.0,496,7.2
2016-03-09 13:30:00,,,,,,0.0,477,7.5
2016-03-09 14:00:00,,,,,,0.0,449,7.5
2016-03-09 14:30:00,,,,,,0.0,409,7.8
2016-03-09 15:00:00,,,,,,0.0,360,7.9
2016-03-09 15:30:00,,,,,,0.0,300,7.8
2016-03-09 16:00:00,,,,,,0.0,232,7.8
2016-03-09 16:30:00,,,,,,0.0,164,7.4
2016-03-09 17:00:00,,,,,,0.0,98,7.1
2016-03-09 17:30:00,,,,,,0.0,46,6.9
2016-03-09 18:00:00,,,,,,0.0,9,6.4
2016-03-09 18:30:00,,,,,,0.0,0,5.7
2016-03-09 19:00:00,,,,,,0.0,0,4.8
2016-03-09 19:30:00,,,,,,0.0,0,4.3
2016-03-09 20:00:00,,,,,,0.0,0,3.9
2016-03-09 20:30:00,,,,,,0.0,0,3.3
2016-03-09 21:00:00,,,,,,0.0,0,3.2
2016-03-09 21:30:00,,,,,,0.0,0,3.1
2016-03-09 22:00:00,,,,,,0.0,0,2.6
2016-03-09 22:30:00,,,,,,0.0,0,1.9
2016-03-09 23:00:00,,,,,,0.0,0,1.7
2016-03-09 23:30:00,,,,,,0.0,0,1.5
2016-03-10 00:00:00,,,,,,0.0,0,1.6
2016-03-10 00:30:00,,,,,,0.0,0,1.4
2016-03-10 01:00:00,,,,,,0.0,0,0.7
2016-03-10 01:30:00,,,,,,0.0,0,0.2
2016-03-10 02:00:00,,,,,,0.0,0,0.1
2016-03-10 02:30:00,,,,,,0.0,0,-0.2
2016-03-10 03:00:00,,,,,,0.0,0,-0.6
2016-03-10 03:30:00,,,,,,0.0,0,-0.6
2016-03-10 04:00:00,,,,,,0.0,0,-0.8
2016-03-10 04:30:00,,,,,,0.0,0,-0.7
2016-03-10 05:00:00,,,,,,0.0,0,-0.9
2016-03-10 05:30:00,,,,,,0.0,0,-0.7
2016-03-10 06:00:00,,,,,,0.0,0,-0.9
2016-03-10 06:30:00,,,,,,0.0,0,-0.3
2016-03-10 07:00:00,,,,,,0.0,0,0.1
2016-03-10 07:30:00,,,,,,0.0,12,0.4
2016-03-10 08:00:00,,,,,,0.0,34,0.5
2016-03-10 08:30:00,,,,,,0.0,42,0.8
2016-03-10 09:00:00,,,,,,0.0,131,1.1
2016-03-10 09:30:00,,,,,,0.0,210,1.8
2016-03-10 10:00:00,,,,,,0.0,163,2.5
2016-03-10 10:30:00,,,,,,0.0,189,2.5
2016-03-10 11:00:00,,,,,,0.0,259,3.2
2016-03-10 11:30:00,,,,,,0.0,252,4.1
2016-03-10 12:00:00,,,,,,0.0,216,4.8
2016-03-10 12:30:00,,,,,,0.0,130,4.6
2016-03-10 13:00:00,,,,,,0.0,135,4.3
2016-03-10 13:30:00,,,,,,0.0,121,4.0
2016-03-10 14:00:00,,,,,,0.0,116,4.3
2016-03-10 14:30:00,,,,,,0.0,54,4.5
2016-03-10 15:00:00,,,,,,0.0,62,4.7
2016-03-10 15:30:00,,,,,,0.0,58,4.9
2016-03-10 16:00:00,,,,,,0.0,50,5.0
2016-03-10 16:30:00,,,,,,0.0,46,5.2
2016-03-10 17:00:00,,,,,,0.0,25,5.1
2016-03-10 17:30:00,,,,,,0.0,19,5.1
2016-03-10 18:00:00,,,,,,0.0,0,5.0
2016-03-10 18:30:00,,,,,,0.0,0,4.9
2016-03-10 19:00:00,,,,,,0.0,0,4.8
2016-03-10 19:30:00,,,,,,0.0,0,4.7
2016-03-10 20:00:00,,,,,,0.0,0,4.5
2016-03-10 20:30:00,,,,,,0.0,0,4.4
2016-03-10 21:00:00,,,,,,0.0,0,4.2
2016-03-10 21:30:00,,,,,,0.0,0,4.0
2016-03-10 22:00:00,,,,,,0.0,0,4.1
2016-03-10 22:30:00,,,,,,0.0,0,4.4
2016-03-10 23:00:00,,,,,,0.0,0,4.3
2016-03-10 23:30:00,,,,,,0.0,0,4.2
2016-03-11 00:00:00,,,,,,0.0,0,4.3
2016-03-11 00:30:00,,,,,,0.0,0,4.3
2016-03-11 01:00:00,,,,,,0.0,0,4.1
2016-03-11 01:30:00,,,,,,0.0,0,4.1
2016-03-11 02:00:00,,,,,,0.0,0,4.1
2016-03-11 02:30:00,,,,,,0.0,0,3.9
2016-03-11 03:00:00,,,,,,0.0,0,3.6
2016-03-11 03:30:00,,,,,,0.0,0,2.9
2016-03-11 04:00:00,,,,,,0.0,0,2.2
2016-03-11 04:30:00,,,,,,0.0,0,1.3
2016-03-11 05:00:00,,,,,,0.0,0,1.1
2016-03-11 05:30:00,,,,,,0.0,0,1.0
2016-03-11 06:00:00,,,,,,0.0,0,1.0
2016-03-11 06:30:00,,,,,,0.0,0,1.0
