,psi_ref_hpa,psi_gypsum_hpa,psi_vg_hpa,theta_pct,temp_c,precip_mm,rad_wm2,temp_aire_c
2016-06-11 22:30:00,249.89273333333335,232.0,440.24195343039946,19.43117045056643,23.949999809265137,0.0,0,14.6
2016-06-11 23:00:00,250.76860000000002,232.5,440.67549284543963,19.408090736280712,23.65000009536743,0.0,0,14.3
2016-06-11 23:30:00,251.36744,232.0,440.6211055427588,19.410984736280714,23.424999713897705,0.0,0,14.5
2016-06-12 00:00:00,252.04770333333332,231.5,440.8935172695979,19.396493307709285,23.200000286102295,0.0,0,14.4
2016-06-12 00:30:00,252.97793000000001,230.5,440.947591506937,19.393617879137857,22.97499942779541,0.0,0,14.2
2016-06-12 01:00:00,253.75419000000002,229.5,440.5092979897773,19.416935328863964,22.77500057220459,0.0,0,14.0
2016-06-12 01:30:00,254.01548333333335,230.875,440.60148888760307,19.412028651393346,22.59999990463257,0.0,0,13.9
2016-06-12 02:00:00,254.48248,232.25,440.76483115008614,19.40333779425049,22.40000009536743,0.0,0,13.5
2016-06-12 02:30:00,255.4926966666667,230.875,440.7634884042406,19.403409222821917,22.175000190734863,0.0,0,13.7
2016-06-12 03:00:00,255.72824666666665,229.5,440.4245043234585,19.421449277558462,21.999999523162842,0.0,0,13.8
2016-06-12 03:30:00,256.11805,230.625,440.5119952623603,19.416791756215776,21.800000190734863,0.0,0,13.6
2016-06-12 04:00:00,256.9944633333334,231.75,440.4036576125032,19.4225591847872,21.65000009536743,0.0,0,13.3
2016-06-12 04:30:00,257.21278666666666,232.375,440.5686067105232,19.413778613358634,21.449999809265137,0.0,0,12.9
2016-06-12 05:00:00,257.6455266666666,233.0,440.41732605053795,19.421831452199118,21.350000381469723,0.0,25,13.3
2016-06-12 05:30:00,258.2036166666667,232.5,440.1323179484436,19.437010820849824,21.199999809265137,0.0,44,13.7
2016-06-12 06:00:00,258.54626,232.0,440.1848866477711,19.434210249421255,21.049999713897705,0.0,85,13.8
2016-06-12 06:30:00,258.79482,232.5,440.13037128737716,19.43711453513554,20.949999809265137,0.0,129,13.9
2016-06-12 07:00:00,258.2207133333333,233.0,440.18442003209026,19.43423510656411,20.90000009536743,0.0,201,14.5
2016-06-12 07:30:00,258.8995333333333,234.5,440.2391356751293,19.431320535135537,20.850000381469727,0.0,246,14.9
2016-06-12 08:00:00,258.53174333333334,236.0,440.2382505978959,19.431367677992682,20.875,0.0,300,15.6
2016-06-12 08:30:00,257.9710166666667,235.875,440.29375667863553,19.428411392278395,20.899999618530273,0.0,281,16.1
2016-06-12 09:00:00,258.0842466666667,235.75,440.3491951483074,19.425459106564112,21.024999618530273,0.0,360,17.0
2016-06-12 09:30:00,257.99326333333335,237.5,440.5539387429027,19.414559275612962,21.15000009536743,0.0,424,17.5
2016-06-12 10:00:00,258.2314333333333,239.25,441.17944542982633,19.381293223735266,21.324999809265137,0.0,470,18.2
2016-06-12 10:30:00,255.89831333333336,238.5,441.1467311182377,19.38303179425049,21.52500009536743,0.0,414,18.5
2016-06-12 11:00:00,256.2341066666667,237.75,441.2534319649857,19.377361794250486,21.72499990463257,0.0,522,18.9
2016-06-12 11:30:00,255.5837733333333,239.75,441.03680650573597,19.388874651393344,21.975000381469727,0.0,694,19.5
2016-06-12 12:00:00,254.03280000000004,241.75,440.9811728052281,19.391832365679058,22.27500009536743,0.0,706,20.0
2016-06-12 12:30:00,254.00996,241.0,441.164680013591,19.382077900292533,22.59999990463257,0.0,537,19.9
2016-06-12 13:00:00,253.28368333333333,240.25,440.7824034202062,19.40240304314968,22.875000476837158,0.0,611,20.5
2016-06-12 13:30:00,252.6160033333333,241.5,440.6764643865357,19.408039043149678,23.174999713897705,0.0,462,20.4
2016-06-12 14:00:00,252.55777000000003,242.75,440.36768349036896,19.424474628594535,23.40000009536743,0.0,271,20.1
2016-06-12 14:30:00,252.65845,244.125,441.0977403702758,19.385635620601654,23.47499990463257,0.4,99,18.5
2016-06-12 15:00:00,253.65542666666667,245.5,441.281087345449,19.37589245056643,23.425000190734863,0.8,50,15.9
2016-06-12 15:30:00,254.26547333333335,244.375,441.3910346996689,19.370051879137858,23.324999809265137,1.4,47,15.7
2016-06-12 16:00:00,256.80932666666666,243.25,441.44559447154904,19.367154164852142,23.175000190734863,1.0,57,15.9
2016-06-12 16:30:00,257.2230466666667,241.0,441.60978045686227,19.358436450566426,23.0,0.4,63,16.2
2016-06-12 17:00:00,258.6193333333333,238.75,441.66109675952333,19.355712450566426,22.84999990463257,0.4,52,16.3
2016-06-12 17:30:00,259.2488266666667,238.25,441.88102701522826,19.344041879137855,22.725000381469727,0.4,78,16.2
2016-06-12 18:00:00,259.02948333333336,237.75,441.9345859367734,19.341200736280715,22.574999809265137,0.0,81,16.2
2016-06-12 18:30:00,258.38344666666666,238.75,441.8800575904533,19.344093307709283,22.47499942779541,0.0,38,16.2
2016-06-12 19:00:00,257.5043733333333,239.75,441.82321563603773,19.347109021995,22.32500076293945,0.0,40,15.9
2016-06-12 19:30:00,255.43992666666668,239.75,442.31838166736446,19.320852450566427,22.22500038146973,0.0,25,15.9
2016-06-12 20:00:00,253.85143666666667,239.75,441.75114415251994,19.35093333488737,22.049999713897705,0.0,12,15.5
2016-06-12 20:30:00,252.47748,237.375,441.641564676602,19.356749222821918,21.875,0.0,0,15.1
2016-06-12 21:00:00,250.47136,235.0,441.5863382429534,19.359680937107633,21.700000286102295,0.0,0,14.7
2016-06-12 21:30:00,249.84203666666667,235.875,441.37931118299673,19.370674575314116,21.499999523162842,0.0,0,14.3
2016-06-12 22:00:00,248.01274666666666,236.75,440.954154782345,19.393268899072922,21.375,0.0,0,13.8
2016-06-12 22:30:00,246.27099666666666,234.0,441.0061303612007,19.39050547050149,21.175000190734863,0.0,0,13.5
2016-06-12 23:00:00,244.29990666666666,231.25,440.69599925771064,19.40699967036111,21.0,0.0,0,13.5
2016-06-12 23:30:00,242.71007999999998,231.375,439.92393606162364,19.448115787890845,20.800000190734863,0.0,0,13.3
2016-06-13 00:00:00,241.34490333333335,231.5,439.90894271752785,19.44891502157375,20.59999990463257,0.0,0,13.0
2016-06-13 00:30:00,239.33444999999998,228.875,439.3063758219903,19.481059487931933,20.450000286102295,0.0,0,12.8
2016-06-13 01:00:00,237.27444333333335,226.25,438.8178392971895,19.50715537953949,20.249999999999996,0.0,0,12.6
